invoicelineid,quantity,unitprice
52787,2,0.85
52788,10,2.95
52789,3,1.95
52790,48,2.55
52791,10,1.65
52792,10,1.65
52793,12,4.15
52794,1,4.95
52795,12,1.65
52796,10,2.08
52797,10,2.08
52798,4,3.29
52799,24,0.85
52800,2,2.08
52801,2,9.95
52802,9,0.83
52803,36,0.85
52804,1,4.13
52805,4,3.75
52806,1,1.45
52807,2,0.85
52808,96,0.12
52809,12,0.79
52810,1,16.63
52811,1,2.46
52812,12,4.25
52813,12,6.35
52814,24,1.25
52815,16,1.65
52816,2,0.95
52817,1,5.79
52818,6,2.55
52819,1,4.25
52820,8,1.45
52821,1,0.29
52822,24,1.45
52823,1,7.46
52824,1,5.06
52825,1,0.95
52826,12,0.14
52827,2,0.42
52828,1,0.83
52829,15,14.95
52830,6,2.95
52831,11,1.28
52832,48,1.25
52833,1,3.25
52834,2,5.91
52835,2,0.39
52836,1,5.79
52837,10,1.65
52838,1,7.9
52839,24,10.95
52840,8,4.25
52841,12,0.85
52842,1,1.65
52843,1,1.25
52844,3,12.75
52845,1,4.13
52846,2,2.95
52847,2,1.65
52848,12,1.25
52849,24,1.25
52850,1,4.95
52851,1,0.85
52852,2,7.95
52853,6,2.95
52854,1,1.65
52855,12,2.1
52856,6,0.85
52857,2,1.95
52858,1,1.95
52859,2,7.95
52860,1,12.75
52861,48,1.45
52862,2,2.89
52863,2,6.25
52864,1,3.29
52865,12,8.5
52866,48,4.65
52867,12,0.65
52868,1,1.63
52869,20,2.08
52870,1,4.13
52871,1,1.25
52872,2,12.75
52873,1,6.63
52874,2,7.95
52875,3,12.75
52876,4,5.95
52877,6,2.95
52878,3,1.25
52879,1,0.95
52880,1,4.13
52881,1,1.25
52882,1,2.1
52883,12,1.25
52884,1,2.46
52885,4,1.65
52886,1,16.95
52887,1,4.96
52888,8,0.85
52889,1,10.4
52890,10,1.65
52891,2,4.13
52892,1,1.95
52893,2,3.75
52894,1,9.95
52895,12,1.25
52896,3,3.75
52897,12,0.85
52898,2,4.95
52899,1,1.63
52900,1,0.83
52901,2,2.95
52902,1,4.13
52903,3,2.08
52904,48,0.42
52905,32,0.42
52906,1,3.29
52907,6,4.25
52908,9,2.5
52909,1,12.46
52910,4,0.42
52911,6,1.25
52912,4,3.75
52913,1,9.15
52914,1,1.63
52915,12,1.25
52916,2,1.65
52917,6,2.1
52918,4,1.45
52919,8,2.1
52920,3,3.75
52921,1,5.79
52922,5,0.65
52923,32,1.25
52924,24,1.25
52925,1,4.95
52926,960,1.45
52927,1,0.83
52928,4,4.15
52929,1,7.46
52930,1,1.95
52931,6,1.25
52932,6,2.95
52933,4,0.85
52934,1,2.95
52935,2,3.75
52936,6,2.89
52937,2,5.79
52938,6,2.1
52939,12,0.83
52940,12,0.42
52941,1,1.63
52942,8,3.75
52943,3,1.25
52944,1,8.25
52945,4,1.63
52946,4,3.75
52947,1,2.51
52948,1,2.55
52949,1,8.29
52950,20,1.95
52951,6,2.95
52952,24,1.65
52953,6,4.25
52954,1,1.65
52955,18,5.45
52956,1,2.46
52957,5,2.08
52958,6,2.95
52959,4,3.75
52960,1,4.95
52961,4,0.85
52962,2,9.95
52963,1,2.46
52964,4,3.75
52965,1,0.83
52966,1,1.95
52967,2,1.25
52968,5,1.25
52969,2,2.1
52970,12,1.45
52971,2,12.75
52972,1,1.63
52973,25,0.42
52974,2,1.25
52975,3,2.95
52976,12,1.45
52977,10,2.08
52978,8,1.65
52979,2,10.79
52980,10,2.08
52981,1,0.42
52982,1,1.95
52983,12,0.85
52984,12,1.65
52985,2,7.95
52986,1,4.13
52987,24,0.65
52988,1,2.46
52989,6,1.65
52990,8,2.1
52991,64,1.65
52992,12,1.65
52993,3,4.95
52994,2,7.95
52995,12,1.25
52996,2,5.45
52997,6,2.95
52998,3,1.95
52999,100,1.79
53000,6,1.65
53001,12,1.25
53002,12,2.95
53003,4,0.83
53004,24,2.08
53005,24,0.85
53006,6,0.85
53007,4,2.55
53008,4,3.75
53009,2,6.25
53010,2,7.95
53011,8,3.95
53012,4,4.95
53013,6,2.95
53014,1,8.5
53015,1,1.66
53016,2,4.21
53017,4,4.15
53018,1,1.25
53019,1,3.75
53020,10,2.08
53021,2,1.45
53022,20,1.95
53023,5,9.13
53024,12,1.45
53025,10,1.25
53026,3,5.91
53027,1,7.62
53028,1,8.29
53029,2,5.79
53030,3,2.51
53031,20,1.95
53032,5,0.42
53033,7,0.42
53034,2,2.46
53035,1,4.13
53036,1,0
53037,6,2.95
53038,1,2.55
53039,12,0.42
53040,4,4.15
53041,4,4.95
53042,2,2.08
53043,1,4.25
53044,36,1.25
53045,12,3.75
53046,4,4.95
53047,24,1.25
53048,-30,0
53049,3,2.46
53050,1,3.36
53051,6,5.95
53052,1,14.95
53053,6,2.1
53054,288,1.06
53055,40,2.55
53056,1,1.63
53057,-1,4.95
53058,4,4.21
53059,1,0.42
53060,20,0.82
53061,24,0.72
53062,3,5.95
53063,6,2.95
53064,4,3.75
53065,10,1.95
53066,16,0.42
53067,1,16.63
53068,12,1.65
53069,7,2.51
53070,4,1.95
53071,4,3.75
53072,3,0.85
53073,1,2.46
53074,1,2.95
53075,6,2.95
53076,2,10.79
53077,1,7.95
53078,8,2.49
53079,2,2.95
53080,12,1.45
53081,1,10.4
53082,1,14.43
53083,1,7.95
53084,6,1.06
53085,1,2.95
53086,3,6.95
53087,12,2.08
53088,5,2.95
53089,2,0.95
53090,-1,1.95
53091,48,1.45
53092,2,0.63
53093,2,0.95
53094,2,0.85
53095,24,0.79
53096,1,1.63
53097,6,1.25
53098,1,2.95
53099,2,4.15
53100,4,3.75
53101,1,1.25
53102,12,1.25
53103,1,7.62
53104,8,3.95
53105,1,1.95
53106,1,0.55
53107,12,1.25
53108,12,0.85
53109,12,1.25
53110,6,2.95
53111,3,2.46
53112,10,1.65
53113,2,1.25
53114,1,2.46
53115,4,3.95
53116,1,8.25
53117,6,2.55
53118,3,2.1
53119,12,0.85
53120,1,1.65
53121,8,0.85
53122,1,8.29
53123,8,4.13
53124,4,2.08
53125,1,4.15
53126,1,2.55
53127,24,1.25
53128,1,1.66
53129,12,1.25
53130,1,1.69
53131,1,4.13
53132,12,0.65
53133,1,4.15
53134,1,2.46
53135,2,2.1
53136,12,1.25
53137,10,0.85
53138,1,2.46
53139,96,0.69
53140,1,1.65
53141,4,1.95
53142,3,12.5
53143,3,1.28
53144,1,1.45
53145,12,0.65
53146,8,0.85
53147,24,1.25
53148,8,3.75
53149,12,2.1
53150,72,0.79
53151,2,1.25
53152,4,1.95
53153,10,0.83
53154,3,1.95
53155,1,4.95
53156,1,1.65
53157,48,0.42
53158,2,9.95
53159,120,2.55
53160,12,0.65
53161,6,2.55
53162,2,8.5
53163,2,1.25
53164,2,3.29
53165,8,1.65
53166,12,1.25
53167,6,2.95
53168,12,1.45
53169,144,2.1
53170,12,1.25
53171,4,5.91
53172,1,12.5
53173,12,0.55
53174,36,0.65
53175,24,1.79
53176,12,1.65
53177,40,1.65
53178,10,2.08
53179,1,5.79
53180,4,4.95
53181,3,4.95
53182,2,1.63
53183,36,1.06
53184,6,1.65
53185,3,4.25
53186,1,2.46
53187,75,0.19
53188,1,3.29
53189,6,8.5
53190,2,1.25
53191,20,0.85
53192,12,1.65
53193,96,1.06
53194,2,4.95
53195,2,2.95
53196,36,1.25
53197,4,4.95
53198,6,2.95
53199,2,3.75
53200,10,2.08
53201,3,3.75
53202,1,4.95
53203,24,0.55
53204,2,1.25
53205,12,0.65
53206,5,1.45
53207,4,6.63
53208,1,2.46
53209,3,4.95
53210,1,2.95
53211,10,1.65
53212,1,10.79
53213,1,8.29
53214,12,0.85
53215,12,1.95
53216,2,4.25
53217,3,5.95
53218,4,6.35
53219,3,0.83
53220,4,4.13
53221,12,1.49
53222,12,2.55
53223,24,0.85
53224,2,1.45
53225,1,1.95
53226,12,0.85
53227,1,1.45
53228,1,4.13
53229,6,1.06
53230,12,2.08
53231,1,4.13
53232,8,2.55
53233,1,8.25
53234,12,1.25
53235,2,2.95
53236,4,8.95
53237,1,9.96
53238,10,1.65
53239,2,5.95
53240,1,2.55
53241,12,0.42
53242,1,5.79
53243,2,7.95
53244,1,16.63
53245,3,2.55
53246,1,20.79
53247,10,1.65
53248,2,2.5
53249,4,1.45
53250,6,2.55
53251,2,0.42
53252,1,7.95
53253,8,1.95
53254,2,1.25
53255,24,4.15
53256,10,1.65
53257,2,4.25
53258,10,1.65
53259,1,0.83
53260,1,10.79
53261,1,9.96
53262,2,1.65
53263,-1,2.95
53264,96,1.45
53265,12,2.89
53266,12,2.55
53267,12,0.42
53268,1,11.02
53269,4,0.83
53270,12,2.1
53271,36,1.25
53272,3,8.47
53273,4,0.85
53274,48,0.29
53275,48,4.25
53276,18,5.45
53277,10,1.95
53278,144,1.45
53279,2,1.25
53280,2,0.85
53281,1,8.95
53282,8,0.42
53283,12,1.65
53284,12,0.85
53285,24,0.55
53286,3,4.15
53287,12,1.25
53288,4,3.75
53289,408,2.55
53290,6,1.06
53291,32,2.55
53292,12,1.25
53293,12,0.39
53294,3,3.75
53295,1,1.65
53296,4,2.95
53297,3,2.46
53298,12,2.55
53299,2,0.42
53300,-2,8.5
53301,48,2.55
53302,25,0.42
53303,2,2.95
53304,8,3.95
53305,12,1.25
53306,3,1.65
53307,-1,3.75
53308,3,1.25
53309,1,1.65
53310,6,1.65
53311,20,1.95
53312,1,12.46
53313,24,1.95
53314,2,1.65
53315,3,2.46
53316,3,4.95
53317,10,1.65
53318,1,2.95
53319,16,6.65
53320,3,4.95
53321,3,4.95
53322,36,0.42
53323,1,1.63
53324,10,1.65
53325,-12,0.79
53326,6,0.85
53327,30,0.21
53328,6,1.95
53329,5,1.25
53330,1,2.95
53331,12,4.95
53332,12,1.45
53333,1,4.15
53334,6,3.75
53335,12,1.65
53336,12,1.49
53337,1,4.21
53338,25,0.42
53339,24,1.25
53340,3,2.1
53341,1,1.25
53342,2,8.29
53343,4,3.75
53344,1,1.65
53345,1,2.08
53346,2,8.5
53347,2,3.25
53348,1,2.55
53349,1,0.43
53350,1,1.25
53351,1,4.13
53352,24,0.85
53353,3,1.65
53354,6,4.95
53355,1,1.95
53356,144,1.79
53357,6,0.12
53358,2,8.5
53359,2,4.13
53360,6,1.25
53361,12,1.95
53362,24,0.42
53363,2,8.29
53364,25,0.42
53365,6,1.63
53366,4,0.29
53367,20,2.08
53368,3,2.95
53369,12,1.45
53370,6,3.75
53371,10,1.95
53372,6,2.55
53373,1,2.1
53374,24,0.85
53375,3,1.63
53376,12,1.25
53377,75,0.42
53378,8,0.42
53379,4,0.42
53380,3,3.95
53381,1,8.29
53382,1,3.75
53383,6,1.65
53384,12,1.65
53385,1,2.46
53386,10,1.65
53387,1,4.95
53388,1,2.95
53389,3,0.85
53390,25,0.42
53391,10,0.85
53392,4,3.75
53393,15,0.42
53394,1,1.25
53395,12,0.79
53396,1,24.95
53397,4,3.75
53398,1,14.96
53399,100,1.45
53400,1,1.65
53401,25,0.42
53402,24,0.42
53403,2,1.69
53404,5,4.95
53405,1,5.95
53406,24,0.19
53407,1,2.95
53408,6,12.75
53409,240,1.06
53410,24,0.29
53411,6,2.55
53412,3,5.95
53413,4,5.45
53414,144,1.45
53415,36,1.45
53416,24,0.42
53417,12,1.06
53418,100,0.72
53419,4,4.95
53420,8,0.42
53421,12,0.83
53422,3,0.83
53423,1,0
53424,1,0.55
53425,3,0.83
53426,2,7.95
53427,72,2.75
53428,2,0.85
53429,6,1.65
53430,4,0.55
53431,2,1.65
53432,2,0.39
53433,12,2.1
53434,2,8.29
53435,36,0.21
53436,12,1.45
53437,12,0.42
53438,50,2.1
53439,1,4.96
53440,3,4.95
53441,12,1.25
53442,12,1.25
53443,24,1.25
53444,2,1.25
53445,6,0.83
53446,4,4.95
53447,1,0.83
53448,1,1.25
53449,5,2.46
53450,5,1.25
53451,12,0.39
53452,10,1.65
53453,1,5.79
53454,1,5.83
53455,2,4.13
53456,12,2.08
53457,5,2.13
53458,2,2.46
53459,4,2.95
53460,1,4.95
53461,10,1.65
53462,18,1.25
53463,24,0.42
53464,25,0.42
53465,1,2.08
53466,5,4.95
53467,-1,4.95
53468,6,1.65
53469,1,3.75
53470,1,1.25
53471,12,0.85
53472,1,0.55
53473,1,3.75
53474,12,2.95
53475,1,8.29
53476,8,3.75
53477,6,1.65
53478,200,1.45
53479,4,1.45
53480,5,0.85
53481,12,1.25
53482,1,7.95
53483,12,2.08
53484,24,0.83
53485,100,1.79
53486,8,1.69
53487,4,3.75
53488,24,0.29
53489,3,2.95
53490,6,2.55
53491,4,4.95
53492,1,3.36
53493,2,1.65
53494,12,1.65
53495,6,10.95
53496,12,2.1
53497,24,1.04
53498,2,1.95
53499,2,1.25
53500,100,0.04
53501,12,2.95
53502,24,1.45
53503,2,9.13
53504,40,1.95
53505,1,50
53506,3,5.95
53507,6,6.75
53508,60,1.65
53509,1,5.94
53510,24,0.42
53511,48,1.25
53512,2,3.29
53513,10,1.65
53514,1,1.25
53515,12,1.25
53516,2,6.65
53517,2,1.45
53518,2,1.25
53519,1,4.15
53520,12,1.25
53521,12,0.85
53522,-2,9.95
53523,1,0.42
53524,1,2.95
53525,24,3.39
53526,17,4.13
53527,6,0.42
53528,6,3.75
53529,12,0.65
53530,12,1.25
53531,2,1.69
53532,4,3.75
53533,18,4.25
53534,12,0.42
53535,1,20.79
53536,-1,1.25
53537,3,2.95
53538,12,1.65
53539,2,2.95
53540,1,2.95
53541,1,5.79
53542,1,2.95
53543,4,8.5
53544,6,2.55
53545,1,3.29
53546,24,1.06
53547,1,2.46
53548,6,2.12
53549,1,5.79
53550,2,0.55
53551,4,2.55
53552,3,2.95
53553,2,2.1
53554,5,4.15
53555,1,2.46
53556,12,1.65
53557,6,2.46
53558,36,2.55
53559,3,0.42
53560,3,0.55
53561,8,2.1
53562,1,4.95
53563,4,1.65
53564,12,0.85
53565,4,5.95
53566,1,8.5
53567,144,0.29
53568,8,4.95
53569,1,6.63
53570,5,1.65
53571,1,10.79
53572,12,1.45
53573,4,4.25
53574,1,1.25
53575,24,3.45
53576,1,1.25
53577,12,0.42
53578,6,2.95
53579,1,15
53580,1,5.06
53581,2,1.25
53582,152,5.08
53583,24,0.85
53584,25,0.42
53585,2,12.75
53586,10,1.95
53587,2,0.83
53588,1,4.96
53589,1,7.95
53590,1,5.95
53591,3,0.85
53592,5,0.65
53593,1,1.65
53594,24,1.65
53595,4,1.95
53596,12,1.25
53597,2,1.69
53598,1,7.95
53599,72,0.85
53600,6,2.1
53601,3,1.63
53602,1,3.29
53603,1,7.46
53604,6,2.55
53605,6,6.75
53606,24,2.95
53607,8,1.69
53608,12,1.45
53609,4,1.65
53610,1,8.95
53611,50,0.42
53612,4,3.95
53613,1,4.21
53614,6,2.95
53615,12,0.83
53616,1,14.13
53617,6,1.85
53618,24,1.95
53619,1,1.95
53620,192,1.45
53621,1,2.51
53622,12,1.65
53623,32,8.5
53624,1,9.13
53625,1,3.75
53626,4,4.15
53627,1,2.95
53628,2,0.55
53629,1,0.63
53630,48,0.39
53631,24,0.85
53632,4,4.15
53633,6,2.95
53634,4,8.5
53635,12,4.95
53636,36,0.19
53637,1,4.13
53638,2,1.25
53639,6,2.55
53640,-1,4.25
53641,10,1.65
53642,2,2.1
53643,1,4.95
53644,1,4.13
53645,10,2.08
53646,12,0.42
53647,12,1.25
53648,1,4.21
53649,12,2.95
53650,1,1.95
53651,48,0.65
53652,12,1.25
53653,3,1.65
53654,1,2.1
53655,4,4.15
53656,24,0.79
53657,4,4.95
53658,1,9.95
53659,2,0.55
53660,1,3.75
53661,4,4.95
53662,2,5.75
53663,4,2.1
53664,1,1.63
53665,2,14.95
53666,12,0.85
53667,4,5.95
53668,6,0.42
53669,4,0.29
53670,24,1.65
53671,12,0.75
53672,12,0.85
53673,9,1.25
53674,6,3.75
53675,1,16.95
53676,1,12.46
53677,24,14.95
53678,3,5.45
53679,12,1.25
53680,3,1.25
53681,2,4.95
53682,24,2.1
53683,8,3.75
53684,2,0.85
53685,7,2.12
53686,3,5.95
53687,12,5.95
53688,12,0.39
53689,24,1.65
53690,6,1.95
53691,2,5.79
53692,4,2.08
53693,36,0.85
53694,2,3.25
53695,24,1.25
53696,12,1.45
53697,24,0.42
53698,10,1.65
53699,24,0.29
53700,12,1.25
53701,96,1.85
53702,12,4.95
53703,2,1.95
53704,4,3.75
53705,4,3.75
53706,1,8.47
53707,48,4.25
53708,10,1.25
53709,1,12.5
53710,36,0.29
53711,20,2.08
53712,10,0.82
53713,12,1.25
53714,1,3.36
53715,2,1.65
53716,3,1.63
53717,1,4.15
53718,-10,2.08
53719,25,0.42
53720,12,1.65
53721,80,2.55
53722,12,0.42
53723,1,2.1
53724,1,1.65
53725,6,4.25
53726,12,0.85
53727,1,4.13
53728,4,3.75
53729,1,6.75
53730,6,2.55
53731,14,4.95
53732,2,0.85
53733,1,12.5
53734,12,2.1
53735,24,0.29
53736,36,0.42
53737,1,16.95
53738,2,1.25
53739,1,2.51
53740,10,1.65
53741,4,1.45
53742,6,1.65
53743,1,12.46
53744,1,5.79
53745,4,3.75
53746,3,10.79
53747,4,4.95
53748,5,2.1
53749,-1,4.95
53750,24,2.95
53751,24,0.29
53752,2,4.95
53753,36,1.25
53754,36,0.42
53755,6,5.95
53756,1,2.51
53757,2,8.5
53758,21,2.46
53759,1,4.96
53760,2,8.25
53761,12,1.65
53762,6,1.95
53763,3,0.65
53764,12,2.95
53765,1,2.46
53766,40,0.19
53767,2,2.95
53768,1,2.95
53769,5,2.95
53770,4,8.5
53771,12,1.25
53772,3,5.95
53773,1,4.13
53774,1,21.23
53775,2,12.75
53776,1,5.91
53777,125,0.42
53778,12,0.65
53779,2,1.65
53780,6,2.55
53781,12,0.85
53782,1,3.36
53783,12,2.95
53784,25,0.42
53785,1,0.65
53786,2,5.95
53787,70,0.85
53788,1,0.83
53789,3,2.1
53790,10,6.75
53791,1,0.85
53792,12,1.65
53793,1,1.45
53794,48,1.69
53795,1,12.5
53796,24,0.64
53797,3,1.95
53798,1,2.51
53799,6,2.95
53800,2,3.29
53801,6,1.95
53802,1,4.13
53803,3,4.13
53804,6,5.91
53805,1,1.65
53806,25,0.42
53807,1,0.83
53808,1,0.21
53809,2,0.65
53810,3,2.51
53811,12,1.65
53812,4,4.25
53813,10,2.08
53814,8,1.69
53815,12,2.55
53816,25,0.42
53817,12,0.85
53818,3,2.08
53819,48,0.65
53820,12,1.25
53821,6,1.95
53822,2,0.42
53823,6,1.25
53824,12,3.25
53825,4,1.65
53826,4,2.49
53827,4,0.85
53828,3,2.95
53829,4,8.25
53830,12,1.25
53831,1,0.83
53832,6,1.95
53833,1,5.91
53834,1,0.79
53835,24,0.55
53836,24,0.39
53837,3,2.08
53838,4,0.65
53839,3,0.65
53840,24,0.55
53841,12,1.45
53842,6,1.45
53843,1,3.75
53844,24,1.65
53845,2,7.95
53846,128,0.72
53847,2,12.75
53848,3,0.55
53849,6,4.25
53850,1,2.51
53851,8,0.83
53852,1,2.95
53853,4,4.95
53854,2,0.83
53855,3,4.95
53856,2,2.1
53857,24,1.65
53858,24,0.65
53859,3,4.95
53860,12,6.95
53861,3,0.42
53862,12,1.25
53863,12,0.85
53864,24,0.85
53865,1,2.95
53866,12,0.65
53867,4,9.95
53868,1,5.79
53869,1,1.65
53870,12,1.65
53871,24,0.85
53872,2,0.55
53873,12,1.25
53874,12,1.95
53875,1,1.65
53876,1,5.95
53877,12,0.85
53878,25,0.42
53879,12,1.25
53880,2,8.5
53881,10,1.25
53882,1,3.75
53883,1,9.95
53884,12,0.85
53885,2,4.15
53886,6,2.95
53887,1,743.96
53888,3,0.85
53889,1,4.25
53890,2,4.95
53891,6,5.75
53892,47,12.72
53893,25,1.95
53894,12,1.65
53895,3,1.25
53896,7,1.66
53897,24,4.25
53898,3,1.45
53899,-1,612.46
53900,5,9.95
53901,1,5.95
53902,1,2.46
53903,6,2.95
53904,2,1.25
53905,12,2.55
53906,12,1.25
53907,24,0.42
53908,8,4.95
53909,18,2.95
53910,4,1.65
53911,6,0.39
53912,3,5.95
53913,6,2.55
53914,1,1.65
53915,2,1.65
53916,12,4.15
53917,1,4.13
53918,2,4.13
53919,1,4.65
53920,6,4.15
53921,24,1.65
53922,1,24.96
53923,1,4.13
53924,300,10.95
53925,1,0.55
53926,2,1.25
53927,12,0.85
53928,1,7.46
53929,1,4.21
53930,9,1.45
53931,192,0.55
53932,6,1.65
53933,36,0.19
53934,12,1.95
53935,1,1.25
53936,48,1.25
53937,1,8.25
53938,4,2.08
53939,12,1.49
53940,1,2.46
53941,2,1.49
53942,24,0.83
53943,2,1.25
53944,3,1.65
53945,4,1.25
53946,1,1.63
53947,25,0.42
53948,4,4.15
53949,3,4.95
53950,24,1.65
53951,1,3.29
53952,12,4.95
53953,24,0.85
53954,7,0.42
53955,1,1.25
53956,1,6.75
53957,2,2.95
53958,4,3.75
53959,100,1.79
53960,2,1.65
53961,6,2.95
53962,1,10.79
53963,5,1.95
53964,12,0.39
53965,12,1.95
53966,24,7.65
53967,6,3.33
53968,12,0.83
53969,1,0.65
53970,1,1.63
53971,1,3.75
53972,4,2.95
53973,2,1.25
53974,6,4.15
53975,12,0.85
53976,2,1.95
53977,6,5.95
53978,2,8.95
53979,1,2.95
53980,4,1.95
53981,6,4.95
53982,1,2.1
53983,12,1.65
53984,1,1.63
53985,1,2.55
53986,1,0.83
53987,1,2.95
53988,3,5.95
53989,10,1.65
53990,1,0.83
53991,3,1.25
53992,4,1.69
53993,1,5.79
53994,4,1.63
53995,4,3.75
53996,2,4.13
53997,4,3.75
53998,10,1.65
53999,6,2.55
54000,2,2.95
54001,18,2.95
54002,3,1.69
54003,24,1.65
54004,12,1.65
54005,12,1.65
54006,72,1.04
54007,3,2.46
54008,2,4.13
54009,3,3.29
54010,1,5.79
54011,24,2.1
54012,-32,0.85
54013,1,1.65
54014,1,0.83
54015,4,3.95
54016,1,4.13
54017,5,0.42
54018,20,2.95
54019,1,3.75
54020,12,2.95
54021,2,9.95
54022,12,1.45
54023,24,0.42
54024,12,1.25
54025,2,2.25
54026,12,4.65
54027,5,0.85
54028,4,3.75
54029,12,1.25
54030,26,0.21
54031,10,1.95
54032,3,1.63
54033,10,2.08
54034,3,1.65
54035,1,1.63
54036,12,0.83
54037,24,1.25
54038,2,1.25
54039,1,10.79
54040,20,2.08
54041,4,1.25
54042,1,9.95
54043,4,1.25
54044,12,1.25
54045,6,2.55
54046,24,2.1
54047,1,4.95
54048,12,0.42
54049,12,1.45
54050,8,0.83
54051,1,2.46
54052,1,5.79
54053,12,2.1
54054,2,4.15
54055,12,1.25
54056,30,1.65
54057,48,2.1
54058,20,1.65
54059,1,4.95
54060,4,3.95
54061,25,0.42
54062,12,2.95
54063,1,5.95
54064,2,1.95
54065,6,4.13
54066,2,0.55
54067,12,1.65
54068,1,4.13
54069,8,4.95
54070,1,13.29
54071,1,10.79
54072,12,1.45
54073,600,0.42
54074,2,1.25
54075,1,8.5
54076,1,16.95
54077,6,2.95
54078,24,0.29
54079,3,8.29
54080,1,1.65
54081,1,3.29
54082,6,2.95
54083,4,3.75
54084,30,1.45
54085,4,12.75
54086,12,3.75
54087,1,0.95
54088,1,6.23
54089,1,3.29
54090,12,1.25
54091,12,1.45
54092,2,5.95
54093,3,4.25
54094,10,2.1
54095,6,2.95
54096,3,1.95
54097,24,0.55
54098,30,1.65
54099,2,4.95
54100,4,4.15
54101,12,0.42
54102,2,7.5
54103,1,4.13
54104,1,34
54105,1,1.25
54106,6,2.95
54107,25,0.42
54108,1,1.63
54109,1,2.46
54110,4,3.75
54111,10,1.65
54112,12,2.1
54113,12,0.85
54114,1,7.95
54115,4,4.95
54116,3,0.83
54117,1,2.1
54118,1,3.75
54119,3,0.83
54120,1,7.95
54121,12,1.65
54122,2,8.25
54123,1,5.79
54124,4,1.63
54125,6,2.95
54126,1,4.15
54127,1,2.55
54128,1,24.96
54129,5,2.1
54130,18,1.25
54131,3,0.85
54132,24,1.65
54133,2,1.95
54134,3,2.95
54135,1,0.42
54136,72,3.75
54137,6,0.42
54138,108,1.45
54139,1,3.33
54140,4,5.45
54141,5,1.65
54142,32,1.69
54143,1,2.46
54144,1,2.95
54145,48,0.42
54146,4,1.65
54147,2,8.25
54148,2,2.08
54149,3,1.25
54150,12,0.85
54151,1,7.46
54152,-3,9.95
54153,3,4.95
54154,15,0.42
54155,6,2.95
54156,3,4.95
54157,1,2.95
54158,2,3.75
54159,1,7.46
54160,6,2.95
54161,2,3.29
54162,3,0.42
54163,-24,1.65
54164,6,1.63
54165,1,2.95
54166,2,5.79
54167,6,2.95
54168,2,0.42
54169,16,2.55
54170,24,0.42
54171,12,5.95
54172,1,3.75
54173,1,8.29
54174,10,2.08
54175,2,4.15
54176,12,1.45
54177,1,3.75
54178,18,0.79
54179,1,0.85
54180,3,1.25
54181,1,0.12
54182,-1,3.75
54183,5,0.85
54184,48,0.39
54185,1,11.95
54186,6,7.95
54187,1,3.75
54188,4,2.1
54189,1,1.65
54190,1,2.95
54191,4,1.65
54192,12,1.25
54193,7,1.65
54194,2,2.51
54195,10,1.65
54196,2,9.95
54197,2,9.95
54198,4,4.25
54199,2,3.75
54200,4,3.75
54201,4,3.75
54202,1,4.95
54203,6,2.49
54204,5,1.45
54205,5,0.85
54206,2,24.96
54207,6,1.65
54208,1,2.95
54209,56,1.69
54210,1,2.08
54211,24,1.69
54212,120,0.42
54213,12,1.25
54214,12,2.55
54215,6,4.95
54216,1,1.63
54217,2,2.95
54218,1,7.46
54219,1,2.55
54220,1,8.29
54221,12,0.75
54222,48,2.55
54223,24,0.12
54224,4,0.85
54225,1,1.65
54226,12,1.45
54227,1,1.25
54228,1,1.65
54229,1,0.65
54230,6,2.1
54231,288,0.1
54232,10,0.79
54233,12,2.1
54234,6,2.95
54235,90,0.79
54236,6,2.95
54237,1,1.65
54238,1,2.08
54239,2,9.95
54240,1,5.95
54241,1,3.75
54242,1,1.25
54243,36,4.25
54244,1,1.65
54245,-12,2.55
54246,10,1.65
54247,3,4.95
54248,4,0.85
54249,1,4.96
54250,240,0.42
54251,3,0.83
54252,25,0.42
54253,2,7.95
54254,6,2.49
54255,2,7.95
54256,1,2.08
54257,6,2.95
54258,1,1.65
54259,12,1.25
54260,2,7.95
54261,1,1.25
54262,36,1.25
54263,40,2.55
54264,1,1.63
54265,2,1.45
54266,5,0.83
54267,2,8.25
54268,12,1.45
54269,400,1.04
54270,1,0
54271,12,0.42
54272,1,24.96
54273,1,1.95
54274,2,14.95
54275,-1,5.95
54276,20,1.25
54277,12,1.25
54278,12,1.65
54279,6,2.55
54280,1,9.95
54281,8,4.65
54282,2,4.96
54283,12,1.25
54284,12,0.19
54285,24,0.85
54286,1,16.63
54287,3,1.25
54288,10,0.85
54289,4,4.15
54290,12,1.65
54291,12,0.42
54292,1,2.95
54293,2,4.95
54294,12,1.45
54295,12,1.25
54296,10,0.85
54297,20,1.25
54298,9,1.25
54299,2,1.65
54300,12,0.79
54301,6,4.15
54302,4,3.75
54303,1,7.95
54304,5,2.08
54305,10,1.65
54306,1,2.95
54307,2,1.63
54308,2,8.5
54309,1,8.29
54310,4,2.95
54311,1,4.96
54312,2,1.25
54313,12,1.65
54314,1,2.55
54315,6,2.55
54316,24,0.42
54317,1,3.75
54318,6,3.25
54319,1,0.85
54320,8,1.69
54321,2,0.83
54322,1,4.13
54323,3,4.25
54324,2,1.65
54325,6,2.55
54326,10,8.5
54327,1,4.95
54328,1,1.25
54329,12,5.79
54330,1,0.83
54331,1,1.63
54332,3,4.15
54333,5,1.65
54334,1,3.36
54335,1,0.55
54336,3,2.95
54337,4,7.95
54338,2,6.75
54339,1,2.46
